lon;lat;CO;NO;NO2;O3;SO2;PM2_5;PM10;NH3;aqi;date;hour;year;city
41.3888;2.159;180.24;0;0.01;26.46;0.03;0.94;2.05;0.11;1;27/10/2022;14;2022;Barcelona
41.3888;2.159;180.24;0;0.02;25.03;0.03;0.86;1.78;0.13;1;27/10/2022;15;2022;Barcelona
41.3888;2.159;181.91;0;0.03;24.32;0.03;0.79;1.51;0.16;1;27/10/2022;16;2022;Barcelona
41.3888;2.159;185.25;0;0.04;23.96;0.03;0.72;1.29;0.17;1;27/10/2022;17;2022;Barcelona
41.3888;2.159;190.26;0;0.07;22.89;0.03;0.67;1.18;0.23;1;27/10/2022;18;2022;Barcelona
41.3888;2.159;193.6;0;0.1;21.1;0.03;0.67;1.18;0.28;1;27/10/2022;19;2022;Barcelona
41.3888;2.159;195.26;0;0.12;19.67;0.03;0.69;1.19;0.27;1;27/10/2022;20;2022;Barcelona
41.3888;2.159;195.26;0;0.13;18.06;0.03;0.71;1.18;0.25;1;27/10/2022;21;2022;Barcelona
41.3888;2.159;195.26;0;0.13;16.63;0.03;0.72;1.12;0.23;1;27/10/2022;22;2022;Barcelona
41.3888;2.159;196.93;0;0.12;15.91;0.02;0.72;1.05;0.2;1;27/10/2022;23;2022;Barcelona
41.3888;2.159;196.93;0;0.1;15.56;0.02;0.79;1.08;0.19;1;28/10/2022;0;2022;Barcelona
41.3888;2.159;193.6;0;0.09;15.2;0.03;0.96;1.23;0.19;1;28/10/2022;1;2022;Barcelona
41.3888;2.159;188.59;0;0.09;15.2;0.03;1.29;1.62;0.19;1;28/10/2022;2;2022;Barcelona
41.3888;2.159;183.58;0;0.09;15.38;0.03;1.7;2.22;0.2;1;28/10/2022;3;2022;Barcelona
41.3888;2.159;180.24;0;0.09;15.56;0.03;2.05;2.87;0.22;1;28/10/2022;4;2022;Barcelona
41.3888;2.159;176.91;0;0.1;15.91;0.03;2.34;3.66;0.24;1;28/10/2022;5;2022;Barcelona
41.3888;2.159;176.91;0;0.12;16.27;0.04;2.57;4.55;0.26;1;28/10/2022;6;2022;Barcelona
41.3888;2.159;176.91;0;0.12;16.81;0.04;2.78;5.45;0.27;1;28/10/2022;7;2022;Barcelona
41.3888;2.159;178.58;0;0.1;17.88;0.05;2.99;6.11;0.27;1;28/10/2022;8;2022;Barcelona
41.3888;2.159;181.91;0;0.06;22.35;0.05;2.81;5.46;0.14;1;28/10/2022;9;2022;Barcelona
41.3888;2.159;181.91;0;0.04;23.96;0.04;2.3;4.31;0.12;1;28/10/2022;10;2022;Barcelona
41.3888;2.159;180.24;0;0.03;23.96;0.04;2.04;3.7;0.11;1;28/10/2022;11;2022;Barcelona
41.3888;2.159;180.24;0;0.03;23.25;0.03;1.81;3.2;0.11;1;28/10/2022;12;2022;Barcelona
41.3888;2.159;181.91;0;0.02;22.53;0.03;1.51;2.59;0.1;1;28/10/2022;13;2022;Barcelona
41.3888;2.159;183.58;0;0.01;21.64;0.02;1.34;2.26;0.1;1;28/10/2022;14;2022;Barcelona
41.3888;2.159;185.25;0;0.01;20.38;0.02;1.24;2.06;0.13;1;28/10/2022;15;2022;Barcelona
41.3888;2.159;185.25;0;0.03;18.95;0.02;1.17;1.85;0.17;1;28/10/2022;16;2022;Barcelona
41.3888;2.159;185.25;0;0.05;17.7;0.02;1.09;1.62;0.18;1;28/10/2022;17;2022;Barcelona
41.3888;2.159;183.58;0;0.07;16.99;0.02;1.04;1.45;0.17;1;28/10/2022;18;2022;Barcelona
41.3888;2.159;185.25;0;0.06;16.99;0.02;1.04;1.41;0.17;1;28/10/2022;19;2022;Barcelona
41.3888;2.159;188.59;0;0.06;17.17;0.02;1.07;1.43;0.17;1;28/10/2022;20;2022;Barcelona
41.3888;2.159;190.26;0;0.06;16.63;0.03;1.2;1.6;0.18;1;28/10/2022;21;2022;Barcelona
41.3888;2.159;190.26;0;0.1;14.84;0.03;1.4;1.89;0.21;1;28/10/2022;22;2022;Barcelona
41.3888;2.159;186.92;0;0.11;13.41;0.03;1.46;2;0.2;1;28/10/2022;23;2022;Barcelona
41.3888;2.159;186.92;0;0.1;12.87;0.03;1.53;2.04;0.18;1;29/10/2022;0;2022;Barcelona
41.3888;2.159;185.25;0;0.09;12.87;0.03;1.68;2.15;0.17;1;29/10/2022;1;2022;Barcelona
41.3888;2.159;185.25;0;0.08;13.77;0.03;1.78;2.24;0.16;1;29/10/2022;2;2022;Barcelona
41.3888;2.159;183.58;0;0.08;15.56;0.03;1.78;2.27;0.15;1;29/10/2022;3;2022;Barcelona
41.3888;2.159;180.24;0;0.08;17.17;0.03;1.74;2.29;0.14;1;29/10/2022;4;2022;Barcelona
41.3888;2.159;178.58;0;0.08;18.06;0.03;1.69;2.33;0.14;1;29/10/2022;5;2022;Barcelona
41.3888;2.159;175.24;0;0.09;18.6;0.03;1.66;2.32;0.13;1;29/10/2022;6;2022;Barcelona
41.3888;2.159;173.57;0;0.08;18.78;0.03;1.66;2.33;0.13;1;29/10/2022;7;2022;Barcelona
41.3888;2.159;171.9;0.01;0.08;19.13;0.03;1.67;2.4;0.12;1;29/10/2022;8;2022;Barcelona
41.3888;2.159;170.23;0;0.06;21.1;0.03;1.5;2.19;0.1;1;29/10/2022;9;2022;Barcelona
41.3888;2.159;168.56;0;0.04;22.17;0.03;1.36;2.08;0.11;1;29/10/2022;10;2022;Barcelona
41.3888;2.159;168.56;0;0.04;21.99;0.02;1.26;2.03;0.12;1;29/10/2022;11;2022;Barcelona
41.3888;2.159;173.57;0;0.03;21.46;0.02;1.03;1.68;0.11;1;29/10/2022;12;2022;Barcelona
41.3888;2.159;176.91;0;0.02;20.38;0.02;0.86;1.37;0.1;1;29/10/2022;13;2022;Barcelona
41.3888;2.159;180.24;0;0.02;19.49;0.02;0.76;1.19;0.1;1;29/10/2022;14;2022;Barcelona
41.3888;2.159;181.91;0;0.02;18.78;0.02;0.68;1.06;0.1;1;29/10/2022;15;2022;Barcelona
41.3888;2.159;180.24;0;0.02;17.88;0.02;0.67;1.02;0.12;1;29/10/2022;16;2022;Barcelona
41.3888;2.159;176.91;0;0.03;17.52;0.02;0.71;1.03;0.15;1;29/10/2022;17;2022;Barcelona
41.3888;2.159;171.9;0;0.03;16.81;0.02;0.81;1.13;0.18;1;29/10/2022;18;2022;Barcelona
41.3888;2.159;168.56;0;0.04;15.91;0.02;0.86;1.16;0.19;1;29/10/2022;19;2022;Barcelona
41.3888;2.159;170.23;0;0.04;15.38;0.02;0.78;1.02;0.18;1;29/10/2022;20;2022;Barcelona
41.3888;2.159;173.57;0;0.05;14.48;0.02;0.66;0.86;0.17;1;29/10/2022;21;2022;Barcelona
41.3888;2.159;175.24;0;0.06;13.59;0.02;0.56;0.76;0.18;1;29/10/2022;22;2022;Barcelona
41.3888;2.159;176.91;0;0.07;12.7;0.01;0.5;0.71;0.19;1;29/10/2022;23;2022;Barcelona
41.3888;2.159;176.91;0;0.08;12.16;0.01;0.5;0.75;0.19;1;30/10/2022;0;2022;Barcelona
41.3888;2.159;173.57;0;0.07;11.98;0.01;0.54;0.83;0.19;1;30/10/2022;1;2022;Barcelona
41.3888;2.159;168.56;0;0.07;12.34;0.01;0.62;0.96;0.19;1;30/10/2022;2;2022;Barcelona
41.3888;2.159;163.56;0;0.07;13.41;0.01;0.69;1.03;0.17;1;30/10/2022;2;2022;Barcelona
41.3888;2.159;160.22;0;0.07;14.84;0.01;0.73;1.03;0.16;1;30/10/2022;3;2022;Barcelona
41.3888;2.159;156.88;0;0.07;16.45;0.01;0.74;1.03;0.14;1;30/10/2022;4;2022;Barcelona
41.3888;2.159;156.88;0;0.07;17.88;0.01;0.77;1.05;0.13;1;30/10/2022;5;2022;Barcelona
41.3888;2.159;156.88;0;0.07;18.78;0.01;0.8;1.1;0.12;1;30/10/2022;6;2022;Barcelona
41.3888;2.159;156.88;0;0.06;19.13;0.01;0.83;1.2;0.11;1;30/10/2022;7;2022;Barcelona
41.3888;2.159;156.88;0;0.05;19.31;0.01;0.86;1.26;0.11;1;30/10/2022;8;2022;Barcelona
41.3888;2.159;156.88;0;0.04;19.85;0.01;0.81;1.17;0.12;1;30/10/2022;9;2022;Barcelona
41.3888;2.159;158.55;0;0.04;20.38;0.01;0.73;1.02;0.12;1;30/10/2022;10;2022;Barcelona
41.3888;2.159;165.22;0;0.02;20.92;0.01;0.54;0.71;0.09;1;30/10/2022;11;2022;Barcelona
41.3888;2.159;171.9;0;0.02;20.56;0.01;0.5;0.61;0.08;1;30/10/2022;12;2022;Barcelona
41.3888;2.159;173.57;0;0.02;20.03;0.01;0.5;0.58;0.08;1;30/10/2022;13;2022;Barcelona
41.3888;2.159;175.24;0;0.02;18.24;0.01;0.5;0.59;0.13;1;30/10/2022;14;2022;Barcelona
41.3888;2.159;175.24;0;0.04;15.91;0.01;0.5;0.61;0.19;1;30/10/2022;15;2022;Barcelona
41.3888;2.159;175.24;0;0.06;14.66;0.01;0.5;0.63;0.19;1;30/10/2022;16;2022;Barcelona
41.3888;2.159;173.57;0;0.08;14.13;0.01;0.5;0.65;0.19;1;30/10/2022;17;2022;Barcelona
41.3888;2.159;171.9;0;0.11;13.23;0.02;0.5;0.69;0.21;1;30/10/2022;18;2022;Barcelona
41.3888;2.159;168.56;0;0.12;12.16;0.02;0.5;0.71;0.21;1;30/10/2022;19;2022;Barcelona
41.3888;2.159;166.89;0;0.12;11.09;0.02;0.5;0.74;0.22;1;30/10/2022;20;2022;Barcelona
41.3888;2.159;165.22;0;0.13;9.75;0.02;0.53;0.8;0.24;1;30/10/2022;21;2022;Barcelona
41.3888;2.159;160.22;0;0.14;8.05;0.02;0.6;0.91;0.26;1;30/10/2022;22;2022;Barcelona
41.3888;2.159;156.88;0;0.15;7.06;0.01;0.67;1.04;0.25;1;30/10/2022;23;2022;Barcelona
41.3888;2.159;155.21;0;0.14;6.53;0.01;0.72;1.13;0.25;1;31/10/2022;0;2022;Barcelona
41.3888;2.159;153.54;0;0.14;6.17;0.01;0.77;1.2;0.25;1;31/10/2022;1;2022;Barcelona
41.3888;2.159;153.54;0;0.13;5.99;0.01;0.83;1.29;0.26;1;31/10/2022;2;2022;Barcelona
41.3888;2.159;153.54;0;0.13;5.9;0.01;0.9;1.49;0.26;1;31/10/2022;3;2022;Barcelona
41.3888;2.159;155.21;0;0.12;5.99;0.01;1;1.78;0.26;1;31/10/2022;4;2022;Barcelona
41.3888;2.159;156.88;0.01;0.12;6.08;0.01;1.1;2.14;0.26;1;31/10/2022;5;2022;Barcelona
41.3888;2.159;156.88;0.02;0.08;6.53;0.02;1.18;2.48;0.3;1;31/10/2022;6;2022;Barcelona
41.3888;2.159;158.55;0.02;0.07;7.87;0.02;1.26;2.81;0.32;1;31/10/2022;7;2022;Barcelona
41.3888;2.159;175.24;0.01;0.03;16.27;0.01;1.05;2.25;0.13;1;31/10/2022;8;2022;Barcelona
41.3888;2.159;183.58;0;0.01;17.88;0.01;0.83;1.66;0.09;1;31/10/2022;9;2022;Barcelona
41.3888;2.159;185.25;0;0.01;17.52;0.01;0.78;1.53;0.09;1;31/10/2022;10;2022;Barcelona
41.3888;2.159;186.92;0;0.01;16.81;0.01;0.71;1.38;0.09;1;31/10/2022;11;2022;Barcelona
41.3888;2.159;190.26;0;0.01;16.09;0.01;0.62;1.21;0.09;1;31/10/2022;12;2022;Barcelona
41.3888;2.159;191.93;0;0.01;15.56;0.01;0.6;1.16;0.1;1;31/10/2022;13;2022;Barcelona
41.3888;2.159;191.93;0;0.01;15.02;0.01;0.59;1.11;0.11;1;31/10/2022;14;2022;Barcelona
41.3888;2.159;193.6;0;0.02;14.48;0.01;0.59;1.06;0.14;1;31/10/2022;15;2022;Barcelona
41.3888;2.159;195.26;0;0.03;14.13;0.01;0.59;0.97;0.16;1;31/10/2022;16;2022;Barcelona
41.3888;2.159;203.61;0;0.04;14.48;0.02;0.59;0.92;0.19;1;31/10/2022;17;2022;Barcelona
41.3888;2.159;216.96;0;0.05;15.02;0.02;0.58;0.89;0.23;1;31/10/2022;18;2022;Barcelona
41.3888;2.159;223.64;0;0.06;14.31;0.02;0.65;0.99;0.26;1;31/10/2022;19;2022;Barcelona
41.3888;2.159;216.96;0;0.07;12.87;0.03;0.76;1.12;0.25;1;31/10/2022;20;2022;Barcelona
41.3888;2.159;208.62;0;0.08;12.7;0.03;0.81;1.12;0.22;1;31/10/2022;21;2022;Barcelona
41.3888;2.159;205.28;0;0.08;13.41;0.03;0.85;1.14;0.2;1;31/10/2022;22;2022;Barcelona
41.3888;2.159;203.61;0;0.09;13.95;0.03;0.93;1.23;0.18;1;31/10/2022;23;2022;Barcelona
41.3888;2.159;203.61;0;0.09;14.31;0.02;1.06;1.38;0.16;1;01/11/2022;0;2022;Barcelona
41.3888;2.159;200.27;0;0.09;15.02;0.02;1.25;1.68;0.15;1;01/11/2022;1;2022;Barcelona
41.3888;2.159;198.6;0;0.09;16.09;0.02;1.51;2.22;0.15;1;01/11/2022;2;2022;Barcelona
41.3888;2.159;195.26;0;0.09;17.52;0.02;1.81;3;0.15;1;01/11/2022;3;2022;Barcelona
41.3888;2.159;195.26;0;0.09;18.78;0.02;2.14;3.86;0.14;1;01/11/2022;4;2022;Barcelona
41.3888;2.159;193.6;0;0.08;19.67;0.02;2.46;4.42;0.12;1;01/11/2022;5;2022;Barcelona
41.3888;2.159;193.6;0.01;0.07;20.38;0.03;2.66;4.46;0.11;1;01/11/2022;6;2022;Barcelona
41.3888;2.159;193.6;0.01;0.06;20.56;0.03;2.8;4.36;0.1;1;01/11/2022;7;2022;Barcelona
41.3888;2.159;198.6;0.01;0.03;22.35;0.03;2.68;3.7;0.05;1;01/11/2022;8;2022;Barcelona
41.3888;2.159;201.94;0;0.02;22.89;0.02;2.44;3.17;0.04;1;01/11/2022;9;2022;Barcelona
41.3888;2.159;200.27;0;0.02;22.17;0.02;2.2;2.84;0.04;1;01/11/2022;10;2022;Barcelona
41.3888;2.159;198.6;0;0.01;21.1;0.02;1.95;2.51;0.05;1;01/11/2022;11;2022;Barcelona
41.3888;2.159;200.27;0;0.01;20.38;0.02;1.75;2.26;0.06;1;01/11/2022;12;2022;Barcelona
41.3888;2.159;203.61;0;0.01;20.03;0.02;1.62;2.13;0.06;1;01/11/2022;13;2022;Barcelona
41.3888;2.159;208.62;0;0.01;19.85;0.02;1.57;2.08;0.07;1;01/11/2022;14;2022;Barcelona
41.3888;2.159;213.62;0;0.02;19.67;0.02;1.52;1.97;0.1;1;01/11/2022;15;2022;Barcelona
41.3888;2.159;211.95;0;0.03;18.24;0.03;1.54;1.89;0.13;1;01/11/2022;16;2022;Barcelona
41.3888;2.159;196.93;0;0.04;14.13;0.03;1.78;2.08;0.16;1;01/11/2022;17;2022;Barcelona
41.3888;2.159;191.93;0;0.05;12.16;0.03;1.84;2.1;0.18;1;01/11/2022;18;2022;Barcelona
41.3888;2.159;188.59;0;0.06;11.62;0.04;1.9;2.16;0.18;1;01/11/2022;19;2022;Barcelona
41.3888;2.159;185.25;0;0.07;11;0.04;1.95;2.24;0.18;1;01/11/2022;20;2022;Barcelona
41.3888;2.159;185.25;0;0.08;10.91;0.04;1.75;2.03;0.18;1;01/11/2022;21;2022;Barcelona
41.3888;2.159;186.92;0;0.09;11.27;0.03;1.48;1.74;0.17;1;01/11/2022;22;2022;Barcelona
41.3888;2.159;186.92;0;0.09;11.98;0.03;1.3;1.55;0.15;1;01/11/2022;23;2022;Barcelona
41.3888;2.159;186.92;0;0.09;13.05;0.03;1.32;1.57;0.14;1;02/11/2022;0;2022;Barcelona
41.3888;2.159;185.25;0;0.09;13.95;0.03;1.47;1.76;0.13;1;02/11/2022;1;2022;Barcelona
41.3888;2.159;185.25;0;0.09;15.02;0.03;1.68;2.05;0.13;1;02/11/2022;2;2022;Barcelona
41.3888;2.159;185.25;0;0.09;15.38;0.03;1.86;2.36;0.13;1;02/11/2022;3;2022;Barcelona
41.3888;2.159;185.25;0;0.09;15.38;0.03;1.99;2.77;0.13;1;02/11/2022;4;2022;Barcelona
41.3888;2.159;185.25;0;0.1;15.2;0.03;2.12;3.3;0.14;1;02/11/2022;5;2022;Barcelona
41.3888;2.159;185.25;0;0.1;15.38;0.03;2.24;3.95;0.14;1;02/11/2022;6;2022;Barcelona
41.3888;2.159;183.58;0;0.09;16.27;0.03;2.38;4.59;0.12;1;02/11/2022;7;2022;Barcelona
41.3888;2.159;183.58;0;0.06;19.31;0.03;2.08;4;0.07;1;02/11/2022;8;2022;Barcelona
41.3888;2.159;185.25;0;0.04;20.38;0.03;1.7;3.12;0.07;1;02/11/2022;9;2022;Barcelona
41.3888;2.159;186.92;0;0.03;20.21;0.03;1.51;2.63;0.08;1;02/11/2022;10;2022;Barcelona
41.3888;2.159;186.92;0;0.02;19.85;0.03;1.39;2.29;0.09;1;02/11/2022;11;2022;Barcelona
41.3888;2.159;190.26;0;0.01;19.85;0.02;1.2;1.88;0.09;1;02/11/2022;12;2022;Barcelona
41.3888;2.159;190.26;0;0.01;19.49;0.02;1.08;1.64;0.09;1;02/11/2022;13;2022;Barcelona
41.3888;2.159;190.26;0;0.01;18.6;0.02;1.05;1.56;0.1;1;02/11/2022;14;2022;Barcelona
41.3888;2.159;190.26;0;0.01;17.52;0.03;1.05;1.56;0.13;1;02/11/2022;15;2022;Barcelona
41.3888;2.159;188.59;0;0.02;16.99;0.03;1.11;1.63;0.16;1;02/11/2022;16;2022;Barcelona
41.3888;2.159;186.92;0;0.03;16.27;0.04;1.3;1.84;0.21;1;02/11/2022;17;2022;Barcelona
41.3888;2.159;188.59;0;0.05;14.48;0.04;1.52;2.1;0.29;1;02/11/2022;18;2022;Barcelona
41.3888;2.159;191.93;0;0.07;13.23;0.04;1.52;2.1;0.29;1;02/11/2022;19;2022;Barcelona
41.3888;2.159;191.93;0;0.07;12.16;0.03;1.46;2.06;0.24;1;02/11/2022;20;2022;Barcelona
41.3888;2.159;188.59;0;0.07;11.8;0.03;1.43;2.08;0.21;1;02/11/2022;21;2022;Barcelona
41.3888;2.159;186.92;0;0.08;12.16;0.03;1.43;2.11;0.21;1;02/11/2022;22;2022;Barcelona
41.3888;2.159;185.25;0;0.09;11.98;0.03;1.41;2.1;0.22;1;02/11/2022;23;2022;Barcelona
41.3888;2.159;185.25;0;0.1;11.27;0.02;1.4;2.09;0.24;1;03/11/2022;0;2022;Barcelona
41.3888;2.159;183.58;0;0.11;10.37;0.02;1.4;2.08;0.26;1;03/11/2022;1;2022;Barcelona
41.3888;2.159;183.5;0;0.13;9.72;0.02;1.39;2.04;0.13;1;03/11/2022;2;2022;Barcelona
41.3888;2.159;181.5;0;0.13;9.91;0.02;1.39;2.01;0.13;1;03/11/2022;3;2022;Barcelona
41.3888;2.159;183.5;0;0.12;11.97;0.02;1.38;2.14;0.13;1;03/11/2022;4;2022;Barcelona
41.3888;2.159;188.5;0;0.09;19.44;0.03;1.43;2.48;0.14;1;03/11/2022;5;2022;Barcelona
41.3888;2.159;190;0;0.08;22.31;0.03;1.43;2.27;0.14;1;03/11/2022;6;2022;Barcelona
41.3888;2.159;193.5;0;0.06;22.31;0.04;1.32;1.94;0.12;1;03/11/2022;7;2022;Barcelona
41.3888;2.159;195;0;0.05;23.56;0.03;1.06;1.46;0.07;1;03/11/2022;8;2022;Barcelona
41.3888;2.159;195;0.01;0.03;24.63;0.03;0.89;1.16;0.07;1;03/11/2022;9;2022;Barcelona
41.3888;2.159;195;0.01;0.02;23.94;0.03;0.81;1.04;0.08;1;03/11/2022;10;2022;Barcelona
41.3888;2.159;198.5;0;0.02;24.31;0.02;0.68;0.86;0.09;1;03/11/2022;11;2022;Barcelona
41.3888;2.159;200;0;0.01;24.31;0.02;0.58;0.72;0.09;1;03/11/2022;12;2022;Barcelona
41.3888;2.159;200;0;0.02;23.56;0.02;0.56;0.69;0.09;1;03/11/2022;13;2022;Barcelona
41.3888;2.159;201.5;0;0.02;22.69;0.02;0.58;0.7;0.1;1;03/11/2022;14;2022;Barcelona
41.3888;2.159;203.5;0;0.02;21.94;0.02;0.6;0.71;0.13;1;03/11/2022;15;2022;Barcelona
41.3888;2.159;205;0;0.03;21.63;0.02;0.57;0.69;0.16;1;03/11/2022;16;2022;Barcelona
41.3888;2.159;203.5;0;0.03;21.25;0.03;0.58;0.71;0.21;1;03/11/2022;17;2022;Barcelona
41.3888;2.159;205;0;0.04;20.19;0.03;0.72;0.9;0.29;1;03/11/2022;18;2022;Barcelona
41.3888;2.159;206.5;0;0.04;18.75;0.03;0.88;1.14;0.29;1;03/11/2022;19;2022;Barcelona
41.3888;2.159;205;0;0.05;16.06;0.03;1.14;1.48;0.24;1;03/11/2022;20;2022;Barcelona
41.3888;2.159;203.5;0;0.07;13.75;0.04;1.44;1.85;0.21;1;03/11/2022;21;2022;Barcelona
41.3888;2.159;201.5;0;0.08;13.41;0.05;1.59;2.04;0.21;1;03/11/2022;22;2022;Barcelona
41.3888;2.159;200;0;0.09;14.13;0.04;1.52;2;0.22;1;03/11/2022;23;2022;Barcelona
41.3888;2.159;196.5;0;0.1;14.66;0.04;1.41;1.9;0.24;1;04/11/2022;0;2022;Barcelona
41.3888;2.159;193.5;0;0.11;15.19;0.03;1.3;1.81;0.26;1;04/11/2022;1;2022;Barcelona
41.3888;2.159;188.5;0;0.14;13.41;0.02;1.18;1.71;0.21;1;04/11/2022;2;2022;Barcelona
41.3888;2.159;186.5;0;0.16;12.31;0.02;1.2;1.82;0.22;1;04/11/2022;3;2022;Barcelona
41.3888;2.159;185;0;0.17;11.44;0.02;1.23;1.95;0.22;1;04/11/2022;4;2022;Barcelona
41.3888;2.159;183.5;0;0.19;10.63;0.02;1.28;2.16;0.23;1;04/11/2022;5;2022;Barcelona
41.3888;2.159;183.5;0.01;0.18;10.34;0.03;1.34;2.4;0.25;1;04/11/2022;6;2022;Barcelona
41.3888;2.159;185;0.02;0.13;11.97;0.03;1.45;2.73;0.28;1;04/11/2022;7;2022;Barcelona
41.3888;2.159;188.5;0;0.04;28.25;0.03;1.52;2.84;0.11;1;04/11/2022;8;2022;Barcelona
41.3888;2.159;190;0;0.03;32.13;0.03;1.18;2.06;0.08;1;04/11/2022;9;2022;Barcelona
41.3888;2.159;190;0;0.02;31.44;0.02;1;1.75;0.08;1;04/11/2022;10;2022;Barcelona
41.3888;2.159;195;0;0.01;29.63;0.02;0.88;1.54;0.09;1;04/11/2022;11;2022;Barcelona
41.3888;2.159;200;0;0.01;27.13;0.02;0.79;1.34;0.09;1;04/11/2022;12;2022;Barcelona
41.3888;2.159;200;0;0.01;25.69;0.02;0.76;1.29;0.1;1;04/11/2022;13;2022;Barcelona
41.3888;2.159;200;0;0.01;24.31;0.02;0.77;1.3;0.11;1;04/11/2022;14;2022;Barcelona
41.3888;2.159;201.5;0;0.01;23.19;0.02;0.79;1.32;0.12;1;04/11/2022;15;2022;Barcelona
41.3888;2.159;203.5;0;0.02;22.13;0.02;0.81;1.31;0.14;1;04/11/2022;16;2022;Barcelona
41.3888;2.159;203.5;0;0.02;21.06;0.03;0.86;1.36;0.17;1;04/11/2022;17;2022;Barcelona
41.3888;2.159;203.5;0;0.03;19.63;0.03;1;1.61;0.22;1;04/11/2022;18;2022;Barcelona
41.3888;2.159;203.5;0;0.04;18.19;0.03;1.19;1.88;0.25;1;04/11/2022;19;2022;Barcelona
41.3888;2.159;203.5;0;0.06;15.72;0.03;1.47;2.26;0.25;1;04/11/2022;20;2022;Barcelona
41.3888;2.159;201.5;0;0.07;14.66;0.04;1.71;2.61;0.24;1;04/11/2022;21;2022;Barcelona
41.3888;2.159;198.5;0;0.08;16.06;0.04;1.71;2.66;0.22;1;04/11/2022;22;2022;Barcelona
41.3888;2.159;195;0;0.08;17.69;0.03;1.61;2.61;0.21;1;04/11/2022;23;2022;Barcelona
41.3888;2.159;193.5;0;0.08;18.38;0.03;1.52;2.63;0.2;1;05/11/2022;0;2022;Barcelona
41.3888;2.159;191.5;0;0.09;18.38;0.03;1.49;2.77;0.17;1;05/11/2022;1;2022;Barcelona
41.3888;2.159;195.26;0;0.12;13.41;0.03;1.6;2.75;0.21;1;05/11/2022;2;2022;Barcelona
41.3888;2.159;193.6;0;0.14;12.7;0.02;1.61;2.95;0.22;1;05/11/2022;3;2022;Barcelona
41.3888;2.159;190.26;0;0.15;12.16;0.02;1.63;3.24;0.22;1;05/11/2022;4;2022;Barcelona
41.3888;2.159;186.92;0;0.15;11.98;0.02;1.65;3.62;0.23;1;05/11/2022;5;2022;Barcelona
41.3888;2.159;185.25;0;0.14;12.7;0.02;1.66;4.11;0.25;1;05/11/2022;6;2022;Barcelona
41.3888;2.159;181.91;0;0.12;14.66;0.03;1.65;4.53;0.28;1;05/11/2022;7;2022;Barcelona
41.3888;2.159;183.58;0;0.04;27.18;0.03;1.18;3.17;0.11;1;05/11/2022;8;2022;Barcelona
41.3888;2.159;186.92;0;0.03;28.97;0.02;0.85;1.99;0.08;1;05/11/2022;9;2022;Barcelona
41.3888;2.159;188.59;0;0.02;28.25;0.02;0.69;1.49;0.08;1;05/11/2022;10;2022;Barcelona
41.3888;2.159;193.6;0;0.02;26.11;0.02;0.58;1.17;0.09;1;05/11/2022;11;2022;Barcelona
41.3888;2.159;198.6;0;0.02;23.25;0.01;0.5;1.01;0.09;1;05/11/2022;12;2022;Barcelona
41.3888;2.159;200.27;0;0.01;21.99;0.01;0.5;0.97;0.1;1;05/11/2022;13;2022;Barcelona
41.3888;2.159;201.94;0;0.01;21.28;0.01;0.5;0.93;0.11;1;05/11/2022;14;2022;Barcelona
41.3888;2.159;200.27;0;0.02;21.1;0.02;0.5;0.86;0.12;1;05/11/2022;15;2022;Barcelona
41.3888;2.159;195.26;0;0.02;21.82;0.02;0.57;0.9;0.14;1;05/11/2022;16;2022;Barcelona
41.3888;2.159;191.93;0;0.03;22.53;0.02;0.63;0.98;0.17;1;05/11/2022;17;2022;Barcelona
41.3888;2.159;188.59;0;0.03;21.99;0.03;0.68;1.08;0.22;1;05/11/2022;18;2022;Barcelona
41.3888;2.159;186.92;0;0.04;21.1;0.03;0.76;1.19;0.25;1;05/11/2022;19;2022;Barcelona
41.3888;2.159;186.92;0;0.05;20.92;0.03;0.83;1.26;0.25;1;05/11/2022;20;2022;Barcelona
41.3888;2.159;186.92;0;0.06;20.92;0.03;0.88;1.29;0.24;1;05/11/2022;21;2022;Barcelona
41.3888;2.159;185.25;0;0.07;21.28;0.03;0.91;1.34;0.22;1;05/11/2022;22;2022;Barcelona
41.3888;2.159;181.91;0;0.08;21.64;0.03;0.96;1.5;0.21;1;05/11/2022;23;2022;Barcelona
41.3888;2.159;178.58;0;0.08;22.35;0.03;1.06;1.89;0.2;1;06/11/2022;0;2022;Barcelona
41.3888;2.159;175.24;0;0.08;23.96;0.03;1.19;2.45;0.17;1;06/11/2022;1;2022;Barcelona
41.3888;2.159;173.57;0;0.08;25.03;0.03;1.3;3.04;0.15;1;06/11/2022;2;2022;Barcelona
41.3888;2.159;173.57;0;0.08;24.68;0.03;1.39;3.59;0.16;1;06/11/2022;3;2022;Barcelona
41.3888;2.159;175.24;0;0.09;23.96;0.03;1.47;4.01;0.17;1;06/11/2022;4;2022;Barcelona
41.3888;2.159;175.24;0;0.09;22.89;0.03;1.53;4.36;0.18;1;06/11/2022;5;2022;Barcelona
41.3888;2.159;175.24;0.01;0.07;22.17;0.03;1.54;4.53;0.2;1;06/11/2022;6;2022;Barcelona
41.3888;2.159;178.58;0.01;0.06;23.6;0.03;1.5;4.5;0.21;1;06/11/2022;7;2022;Barcelona
41.3888;2.159;190.26;0;0.02;33.26;0.03;1.01;2.78;0.09;1;06/11/2022;8;2022;Barcelona
